f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,label
0.0,0.0,0.0,0.28891096,0.13081026,-0.25752988,0.41311315,0.29113686,-0.4902062,0.33373657,0.42603508,-0.65672153,0.16251902,0.52047276,-0.82407105,0.43875337,0.15260151,-0.870452,0.5537131,0.43278632,-1.1503268,0.600934,0.63016117,-1.2646849,0.62006676,0.78454906,-1.3280293,0.097132005,0.111495726,-0.8556298,-0.016478235,0.3699738,-1.1915958,-0.044112753,0.56192297,-1.2976772,-0.04810448,0.7192885,-1.3527175,-0.20723777,0.10813551,-0.81547827,-0.31030366,0.36656126,-1.1281523,-0.23523982,0.61032975,-1.2113093,-0.14641944,0.7967503,-1.2372776,-0.42019302,0.13515456,-0.7721483,-0.42414147,0.32583448,-0.9962008,-0.2968398,0.4541118,-1.032263,-0.19995366,0.5512716,-1.0401821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017285919,-0.28847474,0.058834158,0.019881723,-0.57610375,0.023619758,-0.045878764,-0.77640194,-0.048500307,-0.17657933,-0.9180637,-0.10684899,0.3357027,-0.7291244,0.06621517,-0.091188334,-0.99583364,-0.10781185,-0.21873514,-0.88157696,-0.23907752,-0.14804341,-0.7461999,-0.29611522,0.2808219,-0.6863882,-0.02520926,-0.16097955,-0.9183072,-0.15728435,-0.25095257,-0.8062772,-0.21717107,-0.17031714,-0.6875849,-0.23768614,0.17686252,-0.62521565,-0.1267944,-0.23358162,-0.82259095,-0.22493805,-0.29972157,-0.70820725,-0.17860796,-0.20777571,-0.6041931,-0.13125974,0.043440368,-0.5511787,-0.22707537,-0.26791137,-0.7124393,-0.28001776,-0.3149893,-0.6092596,-0.20982298,-0.24155736,-0.5104332,-0.1359916,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102283746,-0.11807759,-0.08716452,-0.30038092,-0.22465347,-0.14172275,-0.4448155,-0.31902114,-0.18394126,-0.5585792,-0.39287037,-0.24374273,-0.55738336,-0.1723389,-0.16653667,-0.76082146,-0.017266786,-0.25800663,-0.86858326,0.10694174,-0.33552405,-0.95106333,0.22200148,-0.3881829,-0.5253579,-0.06952504,-0.17628326,-0.72538346,0.086959355,-0.24900006,-0.847331,0.2069897,-0.32680672,-0.94865996,0.31629777,-0.39301464,-0.4600649,0.037856016,-0.18700236,-0.621498,0.18445407,-0.2736217,-0.73445785,0.2900877,-0.33288878,-0.8268772,0.37434536,-0.3785771,-0.3676131,0.14408998,-0.1996262,-0.46939176,0.29047248,-0.28875983,-0.54486716,0.38771883,-0.31684685,-0.61361563,0.46456525,-0.33369574,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09487805,-0.15244451,-0.08100836,-0.27447972,-0.31693712,-0.1471445,-0.42230457,-0.43869308,-0.20280035,-0.55685353,-0.5295077,-0.28457588,-0.36176258,-0.38115612,-0.26184055,-0.54889566,-0.47672105,-0.37226245,-0.6945149,-0.5396342,-0.4463544,-0.8027009,-0.59638184,-0.50332206,-0.37609503,-0.2594709,-0.27344415,-0.59227616,-0.21858719,-0.38771844,-0.75721616,-0.16300797,-0.47167787,-0.8950707,-0.1260665,-0.54121417,-0.3584919,-0.118735075,-0.27692136,-0.5782726,-0.04105417,-0.39492407,-0.74724954,0.06138118,-0.45415583,-0.86953455,0.13878243,-0.49736992,-0.31774497,0.03124407,-0.2786323,-0.50229985,0.12503995,-0.39644444,-0.6280318,0.1977333,-0.44171983,-0.7368,0.25087535,-0.4681323,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09120194,-0.13196185,-0.09755995,-0.2712127,-0.2769557,-0.16063118,-0.42027354,-0.3904012,-0.20792514,-0.5449233,-0.47161445,-0.2723477,-0.5004732,-0.25936824,-0.20291618,-0.7217663,-0.15469424,-0.30416325,-0.83348054,-0.035524987,-0.37896192,-0.9192198,0.0762678,-0.42489764,-0.4974063,-0.16284193,-0.20163009,-0.72792506,-0.020009473,-0.28830066,-0.86449224,0.11075072,-0.36696267,-0.9736091,0.22822203,-0.43054846,-0.46623683,-0.06632173,-0.1994524,-0.66857046,0.07234126,-0.28927487,-0.79410803,0.19653238,-0.344892,-0.883534,0.29436293,-0.3858766,-0.40775755,0.03334257,-0.19933103,-0.56891745,0.1565386,-0.28275877,-0.6758091,0.25358063,-0.30964455,-0.76745194,0.32627037,-0.32578498,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050873686,-0.17571911,0.12034477,-0.06391011,-0.3862621,0.1164565,-0.20911294,-0.5225842,0.08171799,-0.39490908,-0.596746,0.024413928,-0.025257556,-0.5201112,-0.10008764,-0.18680614,-0.72734517,-0.19455506,-0.20672156,-0.8609226,-0.25305414,-0.21215153,-0.9772368,-0.30482578,-0.03703037,-0.46765435,-0.21498103,-0.50575787,-0.56987906,-0.28837448,-0.5664681,-0.5094657,-0.27228183,-0.51681876,-0.48295346,-0.28255495,-0.13426337,-0.370415,-0.3176691,-0.5741732,-0.47377557,-0.3854139,-0.6247015,-0.4287003,-0.31773993,-0.5624139,-0.39409074,-0.28705132,-0.27125755,-0.2688398,-0.40915945,-0.5795794,-0.4264097,-0.5079016,-0.68042344,-0.50095195,-0.51303744,-0.7129668,-0.5625122,-0.51742256,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18487217,-0.13231769,0.061107732,-0.26441,-0.29684252,0.061920602,-0.3234345,-0.415523,0.04052487,-0.40994945,-0.51396394,0.009020333,-0.049608395,-0.46880308,-0.004514822,-0.21302542,-0.6620937,-0.07246705,-0.2896625,-0.78993726,-0.12194489,-0.3240873,-0.90295887,-0.15924951,-0.025360722,-0.45700765,-0.094886914,-0.29355165,-0.6363499,-0.15511873,-0.40624306,-0.77029544,-0.20007786,-0.4593462,-0.8845759,-0.23844124,-0.05517865,-0.4090171,-0.18624403,-0.33335862,-0.58609927,-0.24442339,-0.47392955,-0.72389305,-0.28258705,-0.54577726,-0.8379303,-0.31243888,-0.13221152,-0.34123805,-0.27384272,-0.35727307,-0.49689877,-0.3506313,-0.4809957,-0.6063528,-0.38794652,-0.56418574,-0.699168,-0.41056406,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062487524,-0.16629755,-0.024093987,0.10777413,-0.38619584,-0.026236404,0.1441367,-0.5517272,-0.031452406,0.16406259,-0.6747652,-0.03252762,0.07273104,-0.42301634,-0.017745564,0.14517924,-0.6449433,-0.09948293,0.19356802,-0.81797034,-0.16658203,0.21841502,-0.95891577,-0.20850271,0.064198956,-0.42582905,-0.042647835,0.14097555,-0.64362586,-0.11564695,0.19010375,-0.80807686,-0.17547458,0.2302939,-0.9731211,-0.21286373,0.05838189,-0.43183804,-0.072610654,0.12089202,-0.64529866,-0.13047658,0.16520637,-0.8028395,-0.14691287,0.1970141,-0.9506372,-0.15080573,0.053599983,-0.4403366,-0.108861946,0.089591496,-0.62211734,-0.14597905,0.12081867,-0.7506992,-0.14395818,0.15149957,-0.8661165,-0.1367916,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09615521,-0.12945622,0.039915264,-0.2560704,-0.27726382,0.028907707,-0.40894005,-0.33447027,0.0033776069,-0.5405106,-0.32660088,-0.03292949,-0.22484227,-0.47178325,-0.05717231,-0.48487517,-0.5487398,-0.11500626,-0.6282685,-0.6079496,-0.14608026,-0.73401535,-0.6791328,-0.17041737,-0.20838906,-0.45902526,-0.118750535,-0.51420665,-0.42872894,-0.1929159,-0.67128307,-0.3617677,-0.2287324,-0.7733427,-0.34019592,-0.25439486,-0.21405685,-0.39947718,-0.17564936,-0.5281345,-0.40534148,-0.24911605,-0.70089054,-0.35686418,-0.26225904,-0.80137277,-0.35252163,-0.26715928,-0.25478366,-0.30994058,-0.2267814,-0.47031486,-0.45583346,-0.30530548,-0.5918332,-0.55641717,-0.336634,-0.66920435,-0.6593628,-0.35345036,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09650505,-0.117660925,0.05130806,-0.2546961,-0.27015886,0.05108902,-0.39899057,-0.35567355,0.037264667,-0.53196776,-0.3725172,0.014762739,-0.19906688,-0.45803818,-0.04804291,-0.45640814,-0.5580734,-0.100881636,-0.60465294,-0.6244575,-0.12979199,-0.71453416,-0.6996005,-0.15534796,-0.1853907,-0.4696088,-0.1112997,-0.48452577,-0.49603152,-0.16674997,-0.63773644,-0.48725924,-0.17989054,-0.73990864,-0.5230654,-0.1933439,-0.20418456,-0.42379656,-0.17087016,-0.50386477,-0.47515383,-0.21517932,-0.6667118,-0.4891096,-0.20051914,-0.7632273,-0.54232585,-0.19413064,-0.261474,-0.34202397,-0.22709806,-0.47990748,-0.4855707,-0.2938117,-0.6102342,-0.5868901,-0.3129974,-0.6927146,-0.6937123,-0.3232809,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09491445,-0.1629144,0.13599081,-0.21426436,-0.32117847,0.18042427,-0.3393515,-0.39697787,0.19456618,-0.45325342,-0.41944557,0.20209832,-0.14786564,-0.534764,0.07356286,-0.41464564,-0.5955516,0.06393423,-0.5239704,-0.52267647,0.07619422,-0.53381556,-0.46699014,0.083396554,-0.14652641,-0.5435776,-0.016400155,-0.44079292,-0.5433148,-0.02778711,-0.5407522,-0.46385714,-0.01631462,-0.56295717,-0.41476598,-0.01897092,-0.17846334,-0.48850602,-0.100074604,-0.48242003,-0.5420487,-0.10725286,-0.6297691,-0.50356895,-0.09232407,-0.7049483,-0.50271213,-0.09896147,-0.24683037,-0.3930509,-0.17254534,-0.44735527,-0.5611933,-0.22371066,-0.5627568,-0.6657279,-0.25543597,-0.63865423,-0.7694938,-0.28294277,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1430053,-0.057739057,0.053360198,-0.26177168,-0.19239977,0.060382493,-0.36059862,-0.2642337,0.04884094,-0.45952612,-0.3164005,0.033089094,-0.16231608,-0.4723319,0.058246184,-0.3531147,-0.5755807,0.045954175,-0.46377215,-0.64421374,0.030424166,-0.5302516,-0.71505314,0.014158804,-0.14146307,-0.48915514,-0.0059945337,-0.34480545,-0.6227838,-0.028104978,-0.45016932,-0.737265,-0.056298576,-0.515826,-0.8404755,-0.07859894,-0.16037326,-0.44716057,-0.070350096,-0.38251275,-0.57910115,-0.093548976,-0.5032702,-0.6938453,-0.11116047,-0.58302355,-0.8124552,-0.12566055,-0.22171527,-0.3554009,-0.13166581,-0.39157858,-0.50388867,-0.16429318,-0.47926298,-0.61391246,-0.17704043,-0.540607,-0.7270058,-0.18559107,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.097951084,-0.14011985,0.08483755,-0.22404161,-0.2902974,0.110319406,-0.34043553,-0.36525002,0.11335302,-0.45977512,-0.3989367,0.10705545,-0.15838419,-0.46701038,0.049065936,-0.3811319,-0.5707326,0.03447343,-0.5259823,-0.63302046,0.02298215,-0.6182405,-0.70400226,0.008556265,-0.13740222,-0.47624743,-0.027695088,-0.39139625,-0.5858912,-0.053472936,-0.53247035,-0.68346083,-0.07529524,-0.629396,-0.77520984,-0.09599377,-0.16074911,-0.43033394,-0.10027084,-0.4284524,-0.54025394,-0.12753457,-0.58185464,-0.63330615,-0.14014485,-0.68614095,-0.72746855,-0.15304364,-0.22984564,-0.3449719,-0.1659771,-0.42637146,-0.49282753,-0.20911688,-0.5325494,-0.6007278,-0.22819121,-0.60997915,-0.70467424,-0.24229242,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10694782,-0.1420268,0.057418823,-0.2532004,-0.29211357,0.05953857,-0.38529408,-0.36234084,0.0426619,-0.5113831,-0.39357308,0.015661908,-0.17024826,-0.44745252,-0.012879612,-0.4058157,-0.55424815,-0.056029465,-0.56774276,-0.6215494,-0.08839943,-0.6871708,-0.6970959,-0.11820572,-0.14089394,-0.44164786,-0.08630159,-0.41991028,-0.52503324,-0.14052616,-0.59872735,-0.6041866,-0.18368168,-0.72844315,-0.6851063,-0.22211817,-0.15669377,-0.38970354,-0.1550662,-0.44639656,-0.4857955,-0.20385472,-0.6316129,-0.55966187,-0.21956716,-0.75722903,-0.63528126,-0.23469527,-0.22091825,-0.30843502,-0.21917145,-0.42663774,-0.45722482,-0.28101668,-0.54902464,-0.5772517,-0.30696896,-0.63477945,-0.68917155,-0.32581994,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11458707,-0.14552495,0.031889297,-0.24819034,-0.336056,0.05091926,-0.34380886,-0.48355857,0.05716288,-0.4147685,-0.5967323,0.0650848,-0.21217643,-0.4319021,0.0658733,-0.34348074,-0.6218879,0.046212677,-0.43459737,-0.73861796,0.022196608,-0.5125609,-0.825244,0.005685161,-0.24955927,-0.44000405,0.03359677,-0.3799952,-0.6277722,0.028833749,-0.4595963,-0.73770607,0.012352102,-0.5230437,-0.8360453,-0.0029936356,-0.30043706,-0.44038382,-0.0026702606,-0.42385712,-0.6245073,-0.0007778309,-0.49489465,-0.7374739,0.0005813269,-0.5488563,-0.83591664,-0.0033531366,-0.36216483,-0.43127778,-0.03920617,-0.45900616,-0.5907762,-0.026326403,-0.5092335,-0.69340193,-0.006513712,-0.5499474,-0.7788389,0.0041539334,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19208871,-0.08008323,0.08273473,-0.30693647,-0.2278825,0.092945606,-0.39182714,-0.30439514,0.07777546,-0.46432087,-0.35130894,0.049040623,-0.1727048,-0.5018746,-2.9590492e-05,-0.33726868,-0.67064667,-0.03440908,-0.38779858,-0.78985196,-0.04942095,-0.42340937,-0.90593845,-0.06335265,-0.1280589,-0.48614207,-0.07678669,-0.42125496,-0.4300774,-0.15653771,-0.49867228,-0.27200294,-0.18820678,-0.5048121,-0.17281464,-0.20141822,-0.12506835,-0.41868198,-0.14462194,-0.42339855,-0.3831308,-0.22609052,-0.5115524,-0.2217409,-0.23315541,-0.5205467,-0.13350704,-0.22290243,-0.15555294,-0.327347,-0.20196013,-0.34048846,-0.48890516,-0.28973162,-0.45104057,-0.58930683,-0.32353324,-0.52214307,-0.6969582,-0.33577698,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23176101,-0.07099316,0.11033809,-0.3478971,-0.17242348,0.11346096,-0.42192575,-0.19689083,0.08154013,-0.4963682,-0.208918,0.035023924,-0.20487629,-0.47086456,0.033703562,-0.3292795,-0.6467113,0.0014098099,-0.37010637,-0.78761905,-0.022286793,-0.40728992,-0.9132989,-0.04515368,-0.15909778,-0.4707031,-0.059923746,-0.38930446,-0.3818158,-0.13065623,-0.4188103,-0.24220088,-0.1727594,-0.39830488,-0.17486502,-0.19858061,-0.1441146,-0.4107286,-0.14256665,-0.4019104,-0.3294326,-0.20453946,-0.4458786,-0.1547581,-0.20455104,-0.43031508,-0.060878314,-0.19586322,-0.15491529,-0.3211502,-0.21471983,-0.33205798,-0.48262948,-0.28562182,-0.43202752,-0.5863033,-0.30964825,-0.49826527,-0.69602615,-0.31899035,bird
0.0,0.0,0.0,0.14195515,-0.08535382,-0.07099331,0.2539797,-0.27159178,-0.10854143,0.3462407,-0.430003,-0.14163943,0.3770496,-0.559106,-0.17182206,0.06719463,-0.44344613,-0.06029103,0.087438606,-0.6700704,-0.13555223,0.10649162,-0.8385554,-0.19562307,0.12679033,-0.97095066,-0.23451273,0.015096337,-0.45243657,-0.06844796,0.028207019,-0.6808135,-0.13571724,0.04746788,-0.84687865,-0.18895498,0.06844172,-0.99765515,-0.22268733,-0.019990597,-0.45146364,-0.08588149,-0.017345078,-0.66664314,-0.14778991,-0.009851458,-0.8292297,-0.1693434,-0.0012016833,-0.96913606,-0.17631398,-0.038726036,-0.4388972,-0.11221371,-0.046146255,-0.6175346,-0.15979637,-0.04021086,-0.75228137,-0.16534927,-0.02472746,-0.86472213,-0.16241664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102352425,-0.1580508,-0.034477632,0.17972864,-0.3226282,-0.07636798,0.28377017,-0.46872115,-0.12693891,0.35419354,-0.5859801,-0.17312789,-0.16421333,-0.5217217,0.02920125,-0.2761978,-0.70436424,-0.009397123,-0.3168938,-0.80705184,-0.061099324,-0.33278453,-0.89697504,-0.10080431,-0.29187086,-0.4956408,0.011080002,-0.40854573,-0.67458916,-0.009254077,-0.43699276,-0.7895049,-0.041739743,-0.44180086,-0.8971132,-0.0728776,-0.38745692,-0.4567696,-0.019197032,-0.49275517,-0.63154805,-0.03628347,-0.51331246,-0.74767625,-0.03348018,-0.5151466,-0.8520793,-0.035833124,-0.4463241,-0.4169636,-0.05782306,-0.5323616,-0.5703382,-0.05860722,-0.5558403,-0.6715027,-0.032789487,-0.5621651,-0.76141685,-0.016958695,bird
